date,close_eur
2023-05-26,24905.00
2023-05-27,25040.00
2023-05-28,26175.00
2023-05-29,25904.00
2023-05-30,25814.00
2023-05-31,25460.00
2023-06-01,24938.00
2023-06-02,25457.00
2023-06-03,25290.00
2023-06-04,25360.00
2023-06-05,24031.00
2023-06-06,25451.00
2023-06-07,24604.00
2023-06-08,24582.00
2023-06-09,24633.00
2023-06-10,24115.00
2023-06-11,24125.00
2023-06-12,24055.00
2023-06-13,24025.00
2023-06-14,23183.00
2023-06-15,23372.00
2023-06-16,24058.00
2023-06-17,24235.00
2023-06-18,24079.00
2023-06-19,24565.00
2023-06-20,25915.00
2023-06-21,27251.00
2023-06-22,27286.00
2023-06-23,28173.00
2023-06-24,28025.00
2023-06-25,27939.00
2023-06-26,27732.00
2023-06-27,28017.00
2023-06-28,27566.00
2023-06-29,28016.00
2023-06-30,27912.00
2023-07-01,28031.00
2023-07-02,28054.00
2023-07-03,28540.00
2023-07-04,28282.00
2023-07-05,28107.00
2023-07-06,27465.00
2023-07-07,27697.00
2023-07-08,27644.00
2023-07-09,27514.00
2023-07-10,27642.00
2023-07-11,27820.00
2023-07-12,27289.00
2023-07-13,28029.00
2023-07-14,27049.00
2023-07-15,27031.00
2023-07-16,26957.00
2023-07-17,26833.00
2023-07-18,26616.00
2023-07-19,26712.00
2023-07-20,26768.00
2023-07-21,26887.00
2023-07-22,26797.00
2023-07-23,27048.00
2023-07-24,26375.00
2023-07-25,26451.00
2023-07-26,26492.00
2023-07-27,26602.00
2023-07-28,26590.00
2023-07-29,26636.00
2023-07-30,26549.00
2023-07-31,26558.00
2023-08-01,26926.00
2023-08-02,26640.00
2023-08-03,26636.00
2023-08-04,26399.00
2023-08-05,26397.00
2023-08-06,26395.00
2023-08-07,26506.00
2023-08-08,27141.00
2023-08-09,26924.00
2023-08-10,26795.00
2023-08-11,26845.00
2023-08-12,26889.00
2023-08-13,26757.00
2023-08-14,26946.00
2023-08-15,26738.00
2023-08-16,26376.00
2023-08-17,24512.00
2023-08-18,23982.00
2023-08-19,24064.00
2023-08-20,24121.00
2023-08-21,23972.00
2023-08-22,24005.00
2023-08-23,24332.00
2023-08-24,24229.00
2023-08-25,24138.00
2023-08-26,24104.00
2023-08-27,24172.00
2023-08-28,24097.00
2023-08-29,25496.00
2023-08-30,24979.00
2023-08-31,23911.00
2023-09-01,23944.00
2023-09-02,24031.00
2023-09-03,24107.00
2023-09-04,23910.00
2023-09-05,24038.00
2023-09-06,24017.00
2023-09-07,24540.00
2023-09-08,24220.00
2023-09-09,24225.00
2023-09-10,24124.00
2023-09-11,23418.00
2023-09-12,24035.00
2023-09-13,24442.00
2023-09-14,24945.00
2023-09-15,24950.00
2023-09-16,24900.00
2023-09-17,24865.00
2023-09-18,25035.00
2023-09-19,25477.00
2023-09-20,25463.00
2023-09-21,24921.00
2023-09-22,24966.00
2023-09-23,24982.00
2023-09-24,24653.00
2023-09-25,24809.00
2023-09-26,24790.00
2023-09-27,25085.00
2023-09-28,25572.00
2023-09-29,25451.00
2023-09-30,25505.00
2023-10-01,26491.00
2023-10-02,26264.00
2023-10-03,26200.00
2023-10-04,26459.00
2023-10-05,25997.00
2023-10-06,26407.00
2023-10-07,26433.00
2023-10-08,26430.00
2023-10-09,26081.00
2023-10-10,25835.00
2023-10-11,25299.00
2023-10-12,25388.00
2023-10-13,25569.00
2023-10-14,25565.00
2023-10-15,25828.00
2023-10-16,27015.00
2023-10-17,26868.00
2023-10-18,26891.00
2023-10-19,27153.00
2023-10-20,28008.00
2023-10-21,28236.00
2023-10-22,28310.00
2023-10-23,30969.00
2023-10-24,32015.00
2023-10-25,32675.00
2023-10-26,32337.00
2023-10-27,32085.00
2023-10-28,32283.00
2023-10-29,32706.00
2023-10-30,32508.00
2023-10-31,32767.00
2023-11-01,33481.00
2023-11-02,32942.00
2023-11-03,32404.00
2023-11-04,32745.00
2023-11-05,32684.00
2023-11-06,32729.00
2023-11-07,33130.00
2023-11-08,33287.00
2023-11-09,34422.00
2023-11-10,34938.00
2023-11-11,34815.00
2023-11-12,34721.00
2023-11-13,34089.00
2023-11-14,32705.00
2023-11-15,34947.00
2023-11-16,33341.00
2023-11-17,33609.00
2023-11-18,33586.00
2023-11-19,34302.00
2023-11-20,34256.00
2023-11-21,32768.00
2023-11-22,34376.00
2023-11-23,34225.00
2023-11-24,34497.00
2023-11-25,34578.00
2023-11-26,34252.00
2023-11-27,34006.00
2023-11-28,34391.00
2023-11-29,34522.00
2023-11-30,34644.00
2023-12-01,35571.00
2023-12-02,36259.00
2023-12-03,36729.00
2023-12-04,38741.00
2023-12-05,40835.00
2023-12-06,40662.00
2023-12-07,40147.00
2023-12-08,41080.00
2023-12-09,40663.00
2023-12-10,40697.00
2023-12-11,38322.00
2023-12-12,38388.00
2023-12-13,39426.00
2023-12-14,39153.00
2023-12-15,38513.00
2023-12-16,38829.00
2023-12-17,37983.00
2023-12-18,39055.00
2023-12-19,38498.00
2023-12-20,39888.00
2023-12-21,39875.00
2023-12-22,39984.00
2023-12-23,39814.00
2023-12-24,39208.00
2023-12-25,39579.00
2023-12-26,38522.00
2023-12-27,39150.00
2023-12-28,38524.00
2023-12-29,38234.00
2023-12-30,38295.00
2023-12-31,38408.00
2024-01-01,40079.00
2024-01-02,41121.00
2024-01-03,39323.00
2024-01-04,40415.00
2024-01-05,40429.00
2024-01-06,40262.00
2024-01-07,40185.00
2024-01-08,42919.00
2024-01-09,42226.00
2024-01-10,42565.00
2024-01-11,42231.00
2024-01-12,39143.00
2024-01-13,39221.00
2024-01-14,38138.00
2024-01-15,38870.00
2024-01-16,39678.00
2024-01-17,39288.00
2024-01-18,37986.00
2024-01-19,38240.00
2024-01-20,38287.00
2024-01-21,38179.00
2024-01-22,36352.00
2024-01-23,36750.00
2024-01-24,36836.00
2024-01-25,36836.00
2024-01-26,38547.00
2024-01-27,38856.00
2024-01-28,38770.00
2024-01-29,39964.00
2024-01-30,39636.00
2024-01-31,39403.00
2024-02-01,39617.00
2024-02-02,39992.00
2024-02-03,39841.00
2024-02-04,39489.00
2024-02-05,39730.00
2024-02-06,40063.00
2024-02-07,41136.00
2024-02-08,42031.00
2024-02-09,43669.00
2024-02-10,44094.00
2024-02-11,44701.00
2024-02-12,46271.00
2024-02-13,46429.00
2024-02-14,48290.00
2024-02-15,48219.00
2024-02-16,48398.00
2024-02-17,47951.00
2024-02-18,48351.00
2024-02-19,48057.00
2024-02-20,48371.00
2024-02-21,47921.00
2024-02-22,47363.00
2024-02-23,46876.00
2024-02-24,47617.00
2024-02-25,47789.00
2024-02-26,50156.00
2024-02-27,52606.00
2024-02-28,57625.00
2024-02-29,56570.00
2024-03-01,57563.00
2024-03-02,57231.00
2024-03-03,58228.00
2024-03-04,62907.00
2024-03-05,58807.00
2024-03-06,60630.00
2024-03-07,61121.00
2024-03-08,62409.00
2024-03-09,62615.00
2024-03-10,63056.00
2024-03-11,65888.00
2024-03-12,65424.00
2024-03-13,66762.00
2024-03-14,65642.00
2024-03-15,63864.00
2024-03-16,59915.00
2024-03-17,62807.00
2024-03-18,62163.00
2024-03-19,57017.00
2024-03-20,62120.00
2024-03-21,60313.00
2024-03-22,59110.00
2024-03-23,59274.00
2024-03-24,62216.00
2024-03-25,64456.00
2024-03-26,64606.00
2024-03-27,64183.00
2024-03-28,65591.00
2024-03-29,64791.00
2024-03-30,64569.00
2024-03-31,66088.00
2024-04-01,64903.00
2024-04-02,60844.00
2024-04-03,60947.00
2024-04-04,63260.00
2024-04-05,62631.00
2024-04-06,63584.00
2024-04-07,64047.00
2024-04-08,65932.00
2024-04-09,63690.00
2024-04-10,65677.00
2024-04-11,65271.00
2024-04-12,63341.00
2024-04-13,61202.00
2024-04-14,61821.00
2024-04-15,59738.00
2024-04-16,60140.00
2024-04-17,57517.00
2024-04-18,59703.00
2024-04-19,59982.00
2024-04-20,61082.00
2024-04-21,60955.00
2024-04-22,62757.00
2024-04-23,62081.00
2024-04-24,60080.00
2024-04-25,60147.00
2024-04-26,59667.00
2024-04-27,59383.00
2024-04-28,58978.00
2024-04-29,59569.00
2024-04-30,56857.00
2024-05-01,54366.00
2024-05-02,55106.00
2024-05-03,58492.00
2024-05-04,59376.00
2024-05-05,59491.00
2024-05-06,58673.00
2024-05-07,57982.00
2024-05-08,56939.00
2024-05-09,58508.00
2024-05-10,56504.00
2024-05-11,56502.00
2024-05-12,57079.00
2024-05-13,58298.00
2024-05-14,56926.00
2024-05-15,60825.00
2024-05-16,60037.00
2024-05-17,61719.00
2024-05-18,61602.00
2024-05-19,60945.00
2024-05-20,65665.00
2024-05-21,64544.00
2024-05-22,63804.00
2024-05-23,62865.00
2024-05-24,63235.00
2024-05-25,63913.00
2024-05-26,63127.00
2024-05-27,63897.00
2024-05-28,62943.00
2024-05-29,62570.00
2024-05-30,63088.00
2024-05-31,62226.00
2024-06-01,62430.00
2024-06-02,62449.00
2024-06-03,63082.00
2024-06-04,64781.00
2024-06-05,65354.00
2024-06-06,64992.00
2024-06-07,64262.00
2024-06-08,64267.00
2024-06-09,64646.00
2024-06-10,64544.00
2024-06-11,62738.00
2024-06-12,63131.00
2024-06-13,62177.00
2024-06-14,61751.00
2024-06-15,61827.00
2024-06-16,62264.00
2024-06-17,61894.00
2024-06-18,60679.00
2024-06-19,60451.00
2024-06-20,60546.00
2024-06-21,59983.00
2024-06-22,59979.00
2024-06-23,59101.00
2024-06-24,56168.00
2024-06-25,57728.00
2024-06-26,56918.00
2024-06-27,57554.00
2024-06-28,56336.00
2024-06-29,56872.00
2024-06-30,58389.00
2024-07-01,58529.00
2024-07-02,57727.00
2024-07-03,55738.00
2024-07-04,52774.00
2024-07-05,52274.00
2024-07-06,53670.00
2024-07-07,51588.00
2024-07-08,52338.00
2024-07-09,53657.00
2024-07-10,53284.00
2024-07-11,52736.00
2024-07-12,53097.00
2024-07-13,54271.00
2024-07-14,55858.00
2024-07-15,59426.00
2024-07-16,59687.00
2024-07-17,58602.00
2024-07-18,58693.00
2024-07-19,61283.00
2024-07-20,61665.00
2024-07-21,62507.00
2024-07-22,62034.00
2024-07-23,60758.00
2024-07-24,60336.00
2024-07-25,60637.00
2024-07-26,62549.00
2024-07-27,62492.00
2024-07-28,62870.00
2024-07-29,61736.00
2024-07-30,61179.00
2024-07-31,59708.00
2024-08-01,60557.00
2024-08-02,56325.00
2024-08-03,55698.00
2024-08-04,53312.00
2024-08-05,49381.00
2024-08-06,51380.00
2024-08-07,50481.00
2024-08-08,56554.00
2024-08-09,55785.00
2024-08-10,55862.00
2024-08-11,53835.00
2024-08-12,54299.00
2024-08-13,55118.00
2024-08-14,53327.00
2024-08-15,52491.00
2024-08-16,53470.00
2024-08-17,53987.00
2024-08-18,53100.00
2024-08-19,53661.00
2024-08-20,53041.00
2024-08-21,54829.00
2024-08-22,54331.00
2024-08-23,57317.00
2024-08-24,57275.00
2024-08-25,57409.00
2024-08-26,56293.00
2024-08-27,53233.00
2024-08-28,53078.00
2024-08-29,53588.00
2024-08-30,53551.00
2024-08-31,53396.00
2024-09-01,51916.00
2024-09-02,53440.00
2024-09-03,52030.00
2024-09-04,52329.00
2024-09-05,50554.00
2024-09-06,48761.00
2024-09-07,48898.00
2024-09-08,49518.00
2024-09-09,51684.00
2024-09-10,52325.00
2024-09-11,52077.00
2024-09-12,52487.00
2024-09-13,54682.00
2024-09-14,54154.00
2024-09-15,53345.00
2024-09-16,52299.00
2024-09-17,54235.00
2024-09-18,55560.00
2024-09-19,56410.00
2024-09-20,56634.00
2024-09-21,56759.00
2024-09-22,56953.00
2024-09-23,56996.00
2024-09-24,57417.00
2024-09-25,56736.00
2024-09-26,58330.00
2024-09-27,58941.00
2024-09-28,58982.00
2024-09-29,58749.00
2024-09-30,56854.00
2024-10-01,54961.00
2024-10-02,54902.00
2024-10-03,55052.00
2024-10-04,56518.00
2024-10-05,56516.00
2024-10-06,57242.00
2024-10-07,56701.00
2024-10-08,56605.00
2024-10-09,55379.00
2024-10-10,55139.00
2024-10-11,57034.00
2024-10-12,57732.00
2024-10-13,57503.00
2024-10-14,60501.00
2024-10-15,61561.00
2024-10-16,62248.00
2024-10-17,62218.00
2024-10-18,62983.00
2024-10-19,62848.00
2024-10-20,63467.00
2024-10-21,62256.00
2024-10-22,62409.00
2024-10-23,61800.00
2024-10-24,62972.00
2024-10-25,61762.00
2024-10-26,62124.00
2024-10-27,62906.00
2024-10-28,64616.00
2024-10-29,67130.00
2024-10-30,66592.00
2024-10-31,64507.00
2024-11-01,64170.00
2024-11-02,64124.00
2024-11-03,63333.00
2024-11-04,62362.00
2024-11-05,63476.00
2024-11-06,70400.00
2024-11-07,70294.00
2024-11-08,71424.00
2024-11-09,71557.00
2024-11-10,74947.00
2024-11-11,82175.00
2024-11-12,82488.00
2024-11-13,85410.00
2024-11-14,82924.00
2024-11-15,86284.00
2024-11-16,85663.00
2024-11-17,85161.00
2024-11-18,85415.00
2024-11-19,87087.00
2024-11-20,89222.00
2024-11-21,93639.00
2024-11-22,94829.00
2024-11-23,93312.00
2024-11-24,93329.00
2024-11-25,88963.00
2024-11-26,87595.00
2024-11-27,90869.00
2024-11-28,90597.00
2024-11-29,92168.00
2024-11-30,91164.00
2024-12-01,92171.00
2024-12-02,91267.00
2024-12-03,91297.00
2024-12-04,93793.00
2024-12-05,91699.00
2024-12-06,94452.00
2024-12-07,94426.00
2024-12-08,95686.00
2024-12-09,92294.00
2024-12-10,91811.00
2024-12-11,96249.00
2024-12-12,95440.00
2024-12-13,96556.00
2024-12-14,96510.00
2024-12-15,99073.00
2024-12-16,100750.00
2024-12-17,101170.00
2024-12-18,96805.00
2024-12-19,94022.00
2024-12-20,93911.00
2024-12-21,93466.00
2024-12-22,91177.00
2024-12-23,91099.00
2024-12-24,94874.00
2024-12-25,95603.00
2024-12-26,91842.00
2024-12-27,90391.00
2024-12-28,91231.00
2024-12-29,89671.00
2024-12-30,89019.00
2024-12-31,90143.00
2025-01-01,91196.00
2025-01-02,94398.00
2025-01-03,95243.00
2025-01-04,95299.00
2025-01-05,95456.00
2025-01-06,98474.00
2025-01-07,93752.00
2025-01-08,92240.00
2025-01-09,89950.00
2025-01-10,92505.00
2025-01-11,92258.00
2025-01-12,92263.00
2025-01-13,92107.00
2025-01-14,93691.00
2025-01-15,97583.00
2025-01-16,97016.00
2025-01-17,101120.00
2025-01-18,101470.00
2025-01-19,98511.00
2025-01-20,98124.00
2025-01-21,102022.00
2025-01-22,99596.00
2025-01-23,99806.00
2025-01-24,99951.00
2025-01-25,99882.00
2025-01-26,98063.00
2025-01-27,97822.00
2025-01-28,97150.00
2025-01-29,99509.00
2025-01-30,100723.00
2025-01-31,98887.00
2025-02-01,97360.00
2025-02-02,95394.00
2025-02-03,98308.00
2025-02-04,94404.00
2025-02-05,92943.00
2025-02-06,93055.00
2025-02-07,93555.00
2025-02-08,93539.00
2025-02-09,93584.00
2025-02-10,94623.00
2025-02-11,92443.00
2025-02-12,94216.00
2025-02-13,92384.00
2025-02-14,93004.00
2025-02-15,93112.00
2025-02-16,91699.00
2025-02-17,91383.00
2025-02-18,91498.00
2025-02-19,92724.00
2025-02-20,93658.00
2025-02-21,91968.00
2025-02-22,92350.00
2025-02-23,91913.00
2025-02-24,87559.00
2025-02-25,84278.00
2025-02-26,80155.00
2025-02-27,81460.00
2025-02-28,81347.00
2025-03-01,83032.00
2025-03-02,90596.00
2025-03-03,82158.00
2025-03-04,82163.00
2025-03-05,83996.00
2025-03-06,83410.00
2025-03-07,80121.00
2025-03-08,79587.00
2025-03-09,74267.00
2025-03-10,72459.00
2025-03-11,75975.00
2025-03-12,76888.00
2025-03-13,74715.00
2025-03-14,77208.00
2025-03-15,77585.00
2025-03-16,75910.00
2025-03-17,76948.00
2025-03-18,75632.00
2025-03-19,79639.00
2025-03-20,77566.00
2025-03-21,77686.00
2025-03-22,77498.00
2025-03-23,79461.00
2025-03-24,81009.00
2025-03-25,81084.00
2025-03-26,80902.00
2025-03-27,80750.00
2025-03-28,77951.00
2025-03-29,76344.00
2025-03-30,76089.00
2025-03-31,76304.00
2025-04-01,78885.00
2025-04-02,75676.00
2025-04-03,75259.00
2025-04-04,76506.00
2025-04-05,76218.00
2025-04-06,71270.00
2025-04-07,72495.00
2025-04-08,69483.00
2025-04-09,75435.00
2025-04-10,70755.00
2025-04-11,73403.00
2025-04-12,75148.00
2025-04-13,73817.00
2025-04-14,74613.00
2025-04-15,74072.00
2025-04-16,73702.00
2025-04-17,74663.00
2025-04-18,74144.00
2025-04-19,74671.00
2025-04-20,74434.00
2025-04-21,75991.00
2025-04-22,82316.00
2025-04-23,82618.00
2025-04-24,82578.00
2025-04-25,83375.00
2025-04-26,83342.00
2025-04-27,82634.00
2025-04-28,83295.00
2025-04-29,82801.00
2025-04-30,83216.00
2025-05-01,85433.00
2025-05-02,85780.00
2025-05-03,84939.00
2025-05-04,83322.00
2025-05-05,83782.00
2025-05-06,85394.00
2025-05-07,85805.00
2025-05-08,91916.00
2025-05-09,91469.00
2025-05-10,93048.00
2025-05-11,92673.00
2025-05-12,92654.00
2025-05-13,93070.00
2025-05-14,92565.00
2025-05-15,92701.00
2025-05-16,92642.00
2025-05-17,92441.00
2025-05-18,95112.00
2025-05-19,94074.00
2025-05-20,94658.00
2025-05-21,96746.00
2025-05-22,98935.00
2025-05-23,94428.00
2025-05-24,94910.00
2025-05-25,95890.00
2025-05-26,96069.00
2025-05-27,96133.00
2025-05-28,95955.00
2025-05-29,92829.00
2025-05-30,91692.00
2025-05-31,92302.00
2025-06-01,93089.00
2025-06-02,92474.00
2025-06-03,92621.00
2025-06-04,91725.00
2025-06-05,88696.00
2025-06-06,91609.00
2025-06-07,92680.00
2025-06-08,92744.00
2025-06-09,96492.00
2025-06-10,96423.00
2025-06-11,94431.00
2025-06-12,91113.00
2025-06-13,91907.00
2025-06-14,91356.00
2025-06-15,91485.00
2025-06-16,92437.00
2025-06-17,91033.00
2025-06-18,91385.00
2025-06-19,90925.00
2025-06-20,89664.00
2025-06-21,88706.00
2025-06-22,87839.00
2025-06-23,90892.00
2025-06-24,91331.00
2025-06-25,91884.00
2025-06-26,91498.00
2025-06-27,91436.00
2025-06-28,91635.00
2025-06-29,92426.00
2025-06-30,90889.00
2025-07-01,89554.00
2025-07-02,92274.00
2025-07-03,93173.00
2025-07-04,91794.00
2025-07-05,91972.00
2025-07-06,92720.00
2025-07-07,92277.00
2025-07-08,92946.00
2025-07-09,94929.00
2025-07-10,98878.00
2025-07-11,100090.00
2025-07-12,99908.00
2025-07-13,101613.00
2025-07-14,102633.00
2025-07-15,101408.00
2025-07-16,101996.00
2025-07-17,102562.00
2025-07-18,101421.00
2025-07-19,101369.00
2025-07-20,100834.00
2025-07-21,100430.00
2025-07-22,102171.00
2025-07-23,100912.00
2025-07-24,100655.00
2025-07-25,100131.00
2025-07-26,100381.00
2025-07-27,101588.00
2025-07-28,101587.00
2025-07-29,102105.00
2025-07-30,103081.00
2025-07-31,101390.00
2025-08-01,97889.00
2025-08-02,97217.00
2025-08-03,98668.00
2025-08-04,99414.00
2025-08-05,98572.00
2025-08-06,98632.00
2025-08-07,100630.00
2025-08-08,100148.00
2025-08-09,99660.00
2025-08-10,102341.00
2025-08-11,102169.00
2025-08-12,102848.00
2025-08-13,105135.00
2025-08-14,101621.00
2025-08-15,100406.00
2025-08-16,100506.00
2025-08-17,100353.00
2025-08-18,99673.00
2025-08-19,96933.00
2025-08-20,98081.00
2025-08-21,96855.00
2025-08-22,99335.00
2025-08-23,97954.00
2025-08-24,96821.00
2025-08-25,94851.00
2025-08-26,96051.00
2025-08-27,95507.00
2025-08-28,96347.00
2025-08-29,92786.00
2025-08-30,93195.00
2025-08-31,92611.00
2025-09-01,93184.00
2025-09-02,95613.00
2025-09-03,95812.00
2025-09-04,94989.00
2025-09-05,94471.00
2025-09-06,94105.00
2025-09-07,94922.00
2025-09-08,95210.00
2025-09-09,95306.00
2025-09-10,97384.00
2025-09-11,98450.00
2025-09-12,98857.00
2025-09-13,98541.00
2025-09-14,98376.00
2025-09-15,98119.00
2025-09-16,98391.00
2025-09-17,98480.00
2025-09-18,99392.00
2025-09-19,98548.00
2025-09-20,98621.00
2025-09-21,98261.00
2025-09-22,95596.00
2025-09-23,94832.00
2025-09-24,96539.00
2025-09-25,93428.00
2025-09-26,93799.00
2025-09-27,93802.00
2025-09-28,95913.00
2025-09-29,97547.00
2025-09-30,97159.00
2025-10-01,101072.00
2025-10-02,102839.00
2025-10-03,104011.00
2025-10-04,103998.00
2025-10-05,105049.00
2025-10-06,106307.00
2025-10-07,104167.00
2025-10-08,106067.00
2025-10-09,105172.00
2025-10-10,98240.00
2025-10-11,96544.00
2025-10-12,99241.00
2025-10-13,99676.00
2025-10-14,97521.00
2025-10-15,95132.00
2025-10-16,92519.00
2025-10-17,91430.00
2025-10-18,92104.00
2025-10-19,93275.00
2025-10-20,94955.00
2025-10-21,93410.00
2025-10-22,92775.00
2025-10-23,94761.00
2025-10-24,95463.00
2025-10-25,96019.00
2025-10-26,98417.00
2025-10-27,97924.00
2025-10-28,96907.00
2025-10-29,94862.00
2025-10-30,93620.00
2025-10-31,94885.00
2025-11-01,95274.00
2025-11-02,95839.00
2025-11-03,92505.00
2025-11-04,88376.00
2025-11-05,90388.00
2025-11-06,87716.00
2025-11-07,89274.00
2025-11-08,88401.00
2025-11-09,90687.00
2025-11-10,91713.00
2025-11-11,88915.00
2025-11-12,87709.00
2025-11-13,85748.00
2025-11-14,81332.00
2025-11-15,82242.00
2025-11-16,81024.00
2025-11-17,79369.00
2025-11-18,80230.00
2025-11-19,79275.00
2025-11-20,75010.00
2025-11-21,73923.00
2025-11-22,73561.00
2025-11-23,75451.00
2025-11-24,76661.00
2025-11-25,75523.00
2025-11-26,78039.00
2025-11-27,78751.00
2025-11-28,78433.00
2025-11-29,78361.00
2025-11-30,77916.00
2025-12-01,74399.00
2025-12-02,78511.00
2025-12-03,80113.00
2025-12-04,79117.00
2025-12-05,76830.00
2025-12-06,76752.00
2025-12-07,77718.00
2025-12-08,77884.00
2025-12-09,79686.00
2025-12-10,78637.00
2025-12-11,78811.00
2025-12-12,76959.00
2025-12-13,76927.00
2025-12-14,75162.00
2025-12-15,73541.00
2025-12-16,74736.00
2025-12-17,73427.00
2025-12-18,72906.00
2025-12-19,75223.00
2025-12-20,75456.00
2025-12-21,75668.00
2025-12-22,75224.00
2025-12-23,74119.00
2025-12-24,74396.00
2025-12-25,74016.00
2025-12-26,74172.00
2025-12-27,74537.00
2025-12-28,74618.00
2025-12-29,74021.00
2025-12-30,75270.00
2025-12-31,74465.00
2026-01-01,75509.00
2026-01-02,76784.00
2026-01-03,77360.00
2026-01-04,78181.00
2026-01-05,80161.00
2026-01-06,80207.00
2026-01-07,78190.00
2026-01-08,78110.00
2026-01-09,77804.00
2026-01-10,77737.00
2026-01-11,78226.00
2026-01-12,78135.00
2026-01-13,81900.00
2026-01-14,83261.00
2026-01-15,82354.00
2026-01-16,82371.00
2026-01-17,82078.00
2026-01-18,80561.00
2026-01-19,79525.00
2026-01-20,75336.00
2026-01-21,76597.00
2026-01-22,76111.00
2026-01-23,75693.00
2026-01-24,75362.00
2026-01-25,73042.00
2026-01-26,74355.00
2026-01-27,74152.00
2026-01-28,74457.00
2026-01-29,70691.00
2026-01-30,71011.00
2026-01-31,66604.00
2026-02-01,64923.00
2026-02-02,66689.00
2026-02-03,64054.00
2026-02-04,61883.00
2026-02-05,53350.00
2026-02-06,59803.00
2026-02-07,58757.00
2026-02-08,59517.00
2026-02-09,58897.00
2026-02-10,57882.00
2026-02-11,56444.00
2026-02-12,55789.00
2026-02-13,58015.00
2026-02-14,58882.00
2026-02-15,58006.00
2026-02-16,58126.00
2026-02-17,56947.00
2026-02-18,56372.00
2026-02-19,56897.00
2026-02-20,57706.00
2026-02-21,57714.00
2026-02-22,57195.00
2026-02-23,54760.00
2026-02-24,54419.00
2026-02-25,57536.00
2026-02-26,57178.00
2026-02-27,55811.00
2026-02-28,56793.00
2026-03-01,55943.00
2026-03-02,58831.00
2026-03-03,58802.00
2026-03-04,62485.00
2026-03-05,61120.00
2026-03-06,58688.00
2026-03-07,58034.00
2026-03-08,57279.00
2026-03-09,58951.00
2026-03-10,60248.00
2026-03-11,60813.00
2026-03-12,61225.00
2026-03-13,62139.00
2026-03-14,62438.00
2026-03-15,63701.00
2026-03-16,65112.00
2026-03-17,64104.00
2026-03-18,62171.00
2026-03-19,60406.00
2026-03-20,60943.00
2026-03-21,59596.00
2026-03-22,58703.00
2026-03-23,61090.00
2026-03-24,60721.00
2026-03-25,61702.00
2026-03-26,59655.00
2026-03-27,57672.00
2026-03-28,57690.00
2026-03-29,57437.00
2026-03-30,58240.00
2026-03-31,58952.00
2026-04-01,58778.00
2026-04-02,57978.00
2026-04-03,58138.00
2026-04-04,58449.00
2026-04-05,59946.00
2026-04-06,59647.00
2026-04-07,61599.00
2026-04-08,61013.00
2026-04-09,61441.00
2026-04-10,62252.00
2026-04-11,62348.00
2026-04-12,60618.00
2026-04-13,63306.00
2026-04-14,62872.00
2026-04-15,63374.00
2026-04-16,63816.00
2026-04-17,65553.00
2026-04-18,64398.00
2026-04-19,62915.00
2026-04-20,64404.00
2026-04-21,65010.00
2026-04-22,66792.00
2026-04-23,66993.00
2026-04-24,66101.00
2026-04-25,66278.00
2026-04-26,67202.00
2026-04-27,66008.00
2026-04-28,65152.00
2026-04-29,64872.00
2026-04-30,65059.00
2026-05-01,66751.00
2026-05-02,67113.00
2026-05-03,66965.00
2026-05-04,68300.00
2026-05-05,69103.00
2026-05-06,69333.00
2026-05-07,68208.00
2026-05-08,68055.00
2026-05-09,68498.00
2026-05-10,69798.00
2026-05-11,69395.00
2026-05-12,68573.00
2026-05-13,67682.00
2026-05-14,69512.00
2026-05-15,68048.00
2026-05-16,67257.00
2026-05-17,66694.00
2026-05-18,66023.00
2026-05-19,66127.00
2026-05-20,66659.16
2026-05-21,66780.00
2026-05-22,65067.43
2026-05-23,66096.00
2026-05-24,66131.96
2026-05-25,66417.00
2026-05-26,65164.12
2026-05-27,64005.94
2026-05-28,63117.71
2026-05-29,62947.00
2026-05-30,63265.52
2026-05-31,63180.96
2026-06-01,61306.99
2026-06-02,57372.75
2026-06-03,55169.38
2026-06-04,54974.92
2026-06-05,53020.37
2026-06-06,52921.32
2026-06-07,54933.98
2026-06-08,54721.00
2026-06-09,53482.41
2026-06-10,53289.72
2026-06-11,54914.00
2026-06-12,54939.00
2026-06-13,55750.23
2026-06-14,56663.00
2026-06-15,57197.55
2026-06-16,56493.37
2026-06-17,56000.97
2026-06-18,54886.16
2026-06-19,55363.96
2026-06-20,56028.71
2026-06-21,55176.01
2026-06-22,56000.05
2026-06-23,55062.43
2026-06-24,53715.50
2026-06-25,52577.00
2026-06-26,52720.23
2026-06-27,52656.47
2026-06-28,52252.17
2026-06-29,52702.86
2026-06-30,51293.12
2026-07-01,52704.88
2026-07-02,53829.36
2026-07-03,54683.08
2026-07-04,55207.23
2026-07-05,55608.00
2026-07-06,55944.73
2026-07-07,55540.76
2026-07-08,54521.35
2026-07-09,55285.47
2026-07-10,56185.89
2026-07-11,55953.39
2026-07-12,55917.53
2026-07-13,54696.28
2026-07-14,56884.08
2026-07-15,56454.01
2026-07-16,55748.64
2026-07-17,55897.19
2026-07-18,56667.02
2026-07-19,56579.00
2026-07-20,57118.61
2026-07-21,58339.56
2026-07-22,57905.06
2026-07-23,57182.61
2026-07-24,56385.20
2026-07-25,56591.15
2026-07-26,57345.04
2026-07-27,56046.00
2026-07-28,56091.10
2026-07-29,55750.62
2026-07-30,56176.53
2026-07-31,54511.46
2026-08-01,54489.27
2026-08-02,55028.39
2026-08-03,55131.69
